Angle,M1 Ticks,M2 Ticks,M3 Ticks,M4 Ticks,Direction,M1 Ticks,M2 Ticks,M3 Ticks,M4 Ticks,Direction
31.759407,1058.646973,1058.646973,1058.646973,1058.646973,clockwise,0,0,2289.653809,2289.653809,counterclockwise
34.893333,1163.111206,1163.111206,1163.111206,1163.111206,clockwise,0,0,321.314697,321.314697,counterclockwise
38.237469,1274.582397,1274.582397,1274.582397,1274.582397,counterclockwise,0,0,2374.833984,2374.833984,counterclockwise
44.106834,1470.227905,1470.227905,1470.227905,1470.227905,clockwise,0,0,2778.952393,2778.952393,counterclockwise
49.689507,1656.317017,1656.317017,1656.317017,1656.317017,counterclockwise,0,0,3086.055176,3086.055176,counterclockwise
30.186314,1006.210510,1006.210510,1006.210510,1006.210510,clockwise,0,0,2254.270752,2254.270752,counterclockwise
9.441234,314.707825,314.707825,314.707825,314.707825,clockwise,0,0,387.102844,387.102844,clockwise
25.831303,861.043457,861.043457,861.043457,861.043457,clockwise,0,0,312.185669,312.185669,clockwise
41.344585,1378.152954,1378.152954,1378.152954,1378.152954,clockwise,0,0,2146.376465,2146.376465,counterclockwise
13.475722,449.190765,449.190765,449.190765,449.190765,clockwise,0,0,1454.943481,1454.943481,counterclockwise
45.166534,1505.551270,1505.551270,1505.551270,1505.551270,counterclockwise,0,0,2186.992920,2186.992920,counterclockwise
42.954697,1431.823364,1431.823364,1431.823364,1431.823364,counterclockwise,0,0,1931.033325,1931.033325,counterclockwise
25.706768,856.892334,856.892334,856.892334,856.892334,counterclockwise,0,0,2809.937988,2809.937988,counterclockwise
26.812824,893.760864,893.760864,893.760864,893.760864,clockwise,0,0,2182.663818,2182.663818,counterclockwise
39.421253,1314.041870,1314.041870,1314.041870,1314.041870,counterclockwise,0,0,963.944336,963.944336,counterclockwise
49.506706,1650.223633,1650.223633,1650.223633,1650.223633,counterclockwise,0,0,2179.136719,2179.136719,counterclockwise
4.151637,138.387894,138.387894,138.387894,138.387894,counterclockwise,0,0,2660.273682,2660.273682,counterclockwise
18.502848,616.761658,616.761658,616.761658,616.761658,clockwise,0,0,1852.016113,1852.016113,counterclockwise
43.557671,1451.922485,1451.922485,1451.922485,1451.922485,clockwise,0,0,2196.936768,2196.936768,counterclockwise
37.960102,1265.336792,1265.336792,1265.336792,1265.336792,counterclockwise,0,0,1447.864380,1447.864380,counterclockwise
10.377336,345.911224,345.911224,345.911224,345.911224,clockwise,0,0,1702.792358,1702.792358,clockwise
22.508965,750.298889,750.298889,750.298889,750.298889,clockwise,0,0,878.038635,878.038635,clockwise
33.542313,1118.077148,1118.077148,1118.077148,1118.077148,counterclockwise,0,0,456.570892,456.570892,counterclockwise
6.458013,215.267120,215.267120,215.267120,215.267120,clockwise,0,0,1788.608765,1788.608765,counterclockwise
45.629921,1520.997437,1520.997437,1520.997437,1520.997437,counterclockwise,0,0,2617.254883,2617.254883,counterclockwise
22.225088,740.836304,740.836304,740.836304,740.836304,clockwise,0,0,1621.152344,1621.152344,counterclockwise
11.772839,392.427979,392.427979,392.427979,392.427979,counterclockwise,0,0,395.544830,395.544830,clockwise
40.922459,1364.082031,1364.082031,1364.082031,1364.082031,counterclockwise,0,0,2542.519287,2542.519287,counterclockwise
35.399788,1179.993042,1179.993042,1179.993042,1179.993042,counterclockwise,0,0,2326.005127,2326.005127,counterclockwise
26.157806,871.926941,871.926941,871.926941,871.926941,clockwise,0,0,106.837517,106.837517,counterclockwise
37.907513,1263.583862,1263.583862,1263.583862,1263.583862,clockwise,0,0,2956.480225,2956.480225,counterclockwise
13.257514,441.917175,441.917175,441.917175,441.917175,counterclockwise,0,0,359.320892,359.320892,counterclockwise
49.080853,1636.028564,1636.028564,1636.028564,1636.028564,counterclockwise,0,0,2156.409668,2156.409668,counterclockwise
8.780776,292.692566,292.692566,292.692566,292.692566,counterclockwise,0,0,1871.687500,1871.687500,clockwise
5.544304,184.810165,184.810165,184.810165,184.810165,counterclockwise,0,0,2493.423340,2493.423340,counterclockwise
46.922626,1564.087646,1564.087646,1564.087646,1564.087646,clockwise,0,0,2637.646973,2637.646973,counterclockwise
48.570793,1619.026611,1619.026611,1619.026611,1619.026611,counterclockwise,0,0,2966.337646,2966.337646,counterclockwise
23.531570,784.385742,784.385742,784.385742,784.385742,clockwise,0,0,239.814575,239.814575,counterclockwise
41.421787,1380.726318,1380.726318,1380.726318,1380.726318,clockwise,0,0,2479.239502,2479.239502,counterclockwise
4.519390,150.646347,150.646347,150.646347,150.646347,counterclockwise,0,0,1154.675781,1154.675781,clockwise
42.034634,1401.154541,1401.154541,1401.154541,1401.154541,clockwise,0,0,1452.257080,1452.257080,counterclockwise
33.739822,1124.660889,1124.660889,1124.660889,1124.660889,counterclockwise,0,0,2711.045410,2711.045410,counterclockwise
10.916030,363.867706,363.867706,363.867706,363.867706,counterclockwise,0,0,2807.113770,2807.113770,counterclockwise
0.185644,6.188130,6.188130,6.188130,6.188130,clockwise,0,0,1950.017334,1950.017334,counterclockwise
47.824776,1594.159302,1594.159302,1594.159302,1594.159302,clockwise,0,0,2714.982178,2714.982178,counterclockwise
29.419090,980.636414,980.636414,980.636414,980.636414,clockwise,0,0,1027.669922,1027.669922,counterclockwise
10.512918,350.430603,350.430603,350.430603,350.430603,counterclockwise,0,0,2488.368652,2488.368652,counterclockwise
22.368624,745.620850,745.620850,745.620850,745.620850,counterclockwise,0,0,3033.542969,3033.542969,counterclockwise
47.009323,1566.977539,1566.977539,1566.977539,1566.977539,counterclockwise,0,0,2076.042480,2076.042480,counterclockwise
2.400313,80.010445,80.010445,80.010445,80.010445,counterclockwise,0,0,1546.476807,1546.476807,counterclockwise
0.032507,1.083573,1.083573,1.083573,1.083573,counterclockwise,0,0,2647.887451,2647.887451,counterclockwise
22.603277,753.442627,753.442627,753.442627,753.442627,clockwise,0,0,2431.123779,2431.123779,counterclockwise
45.323330,1510.777832,1510.777832,1510.777832,1510.777832,clockwise,0,0,1963.908447,1963.908447,counterclockwise
4.027097,134.236572,134.236572,134.236572,134.236572,clockwise,0,0,243.252365,243.252365,clockwise
5.687500,189.583344,189.583344,189.583344,189.583344,counterclockwise,0,0,1260.048828,1260.048828,counterclockwise
14.232606,474.420227,474.420227,474.420227,474.420227,clockwise,0,0,1815.474243,1815.474243,counterclockwise
17.792648,593.088318,593.088318,593.088318,593.088318,clockwise,0,0,374.587006,374.587006,counterclockwise
0.291457,9.715222,9.715222,9.715222,9.715222,counterclockwise,0,0,1207.756714,1207.756714,clockwise
24.182226,806.074280,806.074280,806.074280,806.074280,counterclockwise,0,0,738.046082,738.046082,clockwise
35.927143,1197.571533,1197.571533,1197.571533,1197.571533,clockwise,0,0,307.398346,307.398346,counterclockwise
45.214725,1507.157593,1507.157593,1507.157593,1507.157593,counterclockwise,0,0,2808.244629,2808.244629,counterclockwise
46.045551,1534.851807,1534.851807,1534.851807,1534.851807,clockwise,0,0,2113.513916,2113.513916,counterclockwise
6.659710,221.990356,221.990356,221.990356,221.990356,clockwise,0,0,1997.585449,1997.585449,clockwise
25.071091,835.703064,835.703064,835.703064,835.703064,clockwise,0,0,2178.958496,2178.958496,counterclockwise
3.413178,113.772598,113.772598,113.772598,113.772598,clockwise,0,0,1244.540894,1244.540894,clockwise
32.032829,1067.761108,1067.761108,1067.761108,1067.761108,counterclockwise,0,0,382.226624,382.226624,counterclockwise
2.668508,88.950256,88.950256,88.950256,88.950256,counterclockwise,0,0,1781.924438,1781.924438,clockwise
47.059429,1568.647705,1568.647705,1568.647705,1568.647705,counterclockwise,0,0,2970.043945,2970.043945,counterclockwise
40.616413,1353.880493,1353.880493,1353.880493,1353.880493,counterclockwise,0,0,2550.442871,2550.442871,counterclockwise
8.067416,268.913879,268.913879,268.913879,268.913879,counterclockwise,0,0,1168.795898,1168.795898,counterclockwise
45.365391,1512.179810,1512.179810,1512.179810,1512.179810,counterclockwise,0,0,2700.907715,2700.907715,counterclockwise
8.827217,294.240601,294.240601,294.240601,294.240601,counterclockwise,0,0,740.236145,740.236145,clockwise
16.823711,560.790405,560.790405,560.790405,560.790405,counterclockwise,0,0,1753.416382,1753.416382,counterclockwise
29.415897,980.529968,980.529968,980.529968,980.529968,counterclockwise,0,0,14.107468,14.107468,clockwise
9.214900,307.163361,307.163361,307.163361,307.163361,counterclockwise,0,0,691.751160,691.751160,counterclockwise
5.521790,184.059677,184.059677,184.059677,184.059677,counterclockwise,0,0,686.148804,686.148804,counterclockwise
2.906686,96.889534,96.889534,96.889534,96.889534,counterclockwise,0,0,1578.549683,1578.549683,counterclockwise
32.508686,1083.622925,1083.622925,1083.622925,1083.622925,clockwise,0,0,1681.465576,1681.465576,counterclockwise
3.780149,126.004967,126.004967,126.004967,126.004967,clockwise,0,0,2185.872314,2185.872314,counterclockwise
31.387264,1046.242188,1046.242188,1046.242188,1046.242188,clockwise,0,0,3007.628906,3007.628906,counterclockwise
1.772982,59.099411,59.099411,59.099411,59.099411,clockwise,0,0,2123.547119,2123.547119,clockwise
10.469337,348.977936,348.977936,348.977936,348.977936,clockwise,0,0,1477.225342,1477.225342,clockwise
12.675488,422.516296,422.516296,422.516296,422.516296,counterclockwise,0,0,1537.016724,1537.016724,clockwise
28.853712,961.790466,961.790466,961.790466,961.790466,counterclockwise,0,0,65.177132,65.177132,clockwise
21.501106,716.703613,716.703613,716.703613,716.703613,counterclockwise,0,0,574.816589,574.816589,clockwise
28.353319,945.110718,945.110718,945.110718,945.110718,counterclockwise,0,0,1004.203979,1004.203979,counterclockwise
42.590702,1419.690186,1419.690186,1419.690186,1419.690186,clockwise,0,0,2810.449707,2810.449707,counterclockwise
30.904949,1030.165039,1030.165039,1030.165039,1030.165039,counterclockwise,0,0,156.073654,156.073654,counterclockwise
32.811169,1093.705688,1093.705688,1093.705688,1093.705688,clockwise,0,0,2688.437744,2688.437744,counterclockwise
7.662977,255.432571,255.432571,255.432571,255.432571,counterclockwise,0,0,1751.595703,1751.595703,clockwise
26.490614,883.020508,883.020508,883.020508,883.020508,clockwise,0,0,1481.032349,1481.032349,counterclockwise
34.498642,1149.954834,1149.954834,1149.954834,1149.954834,counterclockwise,0,0,597.875061,597.875061,counterclockwise
35.346966,1178.232300,1178.232300,1178.232300,1178.232300,clockwise,0,0,2391.653320,2391.653320,counterclockwise
44.609917,1486.997314,1486.997314,1486.997314,1486.997314,counterclockwise,0,0,2200.820068,2200.820068,counterclockwise
23.984827,799.494324,799.494324,799.494324,799.494324,counterclockwise,0,0,1394.426514,1394.426514,counterclockwise
42.020824,1400.694214,1400.694214,1400.694214,1400.694214,clockwise,0,0,1699.125488,1699.125488,counterclockwise
21.402168,713.405640,713.405640,713.405640,713.405640,counterclockwise,0,0,117.965691,117.965691,counterclockwise
23.249096,774.969910,774.969910,774.969910,774.969910,counterclockwise,0,0,2768.383301,2768.383301,counterclockwise
11.091562,369.718781,369.718781,369.718781,369.718781,clockwise,0,0,479.896759,479.896759,clockwise
11.271510,375.717041,375.717041,375.717041,375.717041,counterclockwise,0,0,1504.230591,1504.230591,counterclockwise
9.829223,327.640778,327.640778,327.640778,327.640778,counterclockwise,0,0,12.897826,12.897826,clockwise
5.971220,199.040695,199.040695,199.040695,199.040695,counterclockwise,0,0,2232.434814,2232.434814,counterclockwise
3.785281,126.176048,126.176048,126.176048,126.176048,clockwise,0,0,794.590576,794.590576,clockwise
7.811874,260.395844,260.395844,260.395844,260.395844,counterclockwise,0,0,2249.037842,2249.037842,counterclockwise
48.605072,1620.169189,1620.169189,1620.169189,1620.169189,clockwise,0,0,3043.918457,3043.918457,counterclockwise
17.048834,568.294495,568.294495,568.294495,568.294495,counterclockwise,0,0,2005.989014,2005.989014,counterclockwise
26.700592,890.019775,890.019775,890.019775,890.019775,counterclockwise,0,0,1341.854492,1341.854492,counterclockwise
42.603931,1420.131104,1420.131104,1420.131104,1420.131104,counterclockwise,0,0,1354.026733,1354.026733,counterclockwise
24.521774,817.392517,817.392517,817.392517,817.392517,clockwise,0,0,371.747833,371.747833,counterclockwise
44.469818,1482.327393,1482.327393,1482.327393,1482.327393,clockwise,0,0,2570.215088,2570.215088,counterclockwise
38.041283,1268.042847,1268.042847,1268.042847,1268.042847,counterclockwise,0,0,2613.267090,2613.267090,counterclockwise
21.933977,731.132629,731.132629,731.132629,731.132629,counterclockwise,0,0,1086.238892,1086.238892,counterclockwise
1.807326,60.244221,60.244221,60.244221,60.244221,counterclockwise,0,0,792.056946,792.056946,counterclockwise
50.402287,1680.076294,1680.076294,1680.076294,1680.076294,clockwise,0,0,2109.847168,2109.847168,counterclockwise
17.371710,579.057068,579.057068,579.057068,579.057068,counterclockwise,0,0,2738.110596,2738.110596,counterclockwise
1.913401,63.780022,63.780022,63.780022,63.780022,counterclockwise,0,0,330.291199,330.291199,clockwise
15.142057,504.735291,504.735291,504.735291,504.735291,clockwise,0,0,1280.955444,1280.955444,clockwise
14.568202,485.606781,485.606781,485.606781,485.606781,clockwise,0,0,815.408264,815.408264,clockwise
33.378677,1112.622681,1112.622681,1112.622681,1112.622681,clockwise,0,0,2987.440430,2987.440430,counterclockwise
46.333797,1544.460083,1544.460083,1544.460083,1544.460083,clockwise,0,0,1728.155518,1728.155518,counterclockwise
8.477177,282.572571,282.572571,282.572571,282.572571,counterclockwise,0,0,2848.260010,2848.260010,counterclockwise
23.075979,769.199341,769.199341,769.199341,769.199341,clockwise,0,0,1007.017883,1007.017883,counterclockwise
14.192586,473.086243,473.086243,473.086243,473.086243,counterclockwise,0,0,1483.374878,1483.374878,clockwise
24.022282,800.742798,800.742798,800.742798,800.742798,counterclockwise,0,0,1394.782959,1394.782959,counterclockwise
30.978697,1032.623291,1032.623291,1032.623291,1032.623291,clockwise,0,0,2761.973633,2761.973633,counterclockwise
12.109411,403.647064,403.647064,403.647064,403.647064,clockwise,0,0,100.955177,100.955177,clockwise
42.571194,1419.039917,1419.039917,1419.039917,1419.039917,clockwise,0,0,2712.252197,2712.252197,counterclockwise
8.170364,272.345490,272.345490,272.345490,272.345490,clockwise,0,0,2542.061035,2542.061035,counterclockwise
25.623133,854.104492,854.104492,854.104492,854.104492,clockwise,0,0,2032.612427,2032.612427,counterclockwise
24.156630,805.221069,805.221069,805.221069,805.221069,counterclockwise,0,0,1468.809082,1468.809082,counterclockwise
32.541958,1084.732056,1084.732056,1084.732056,1084.732056,counterclockwise,0,0,392.692535,392.692535,counterclockwise
17.709326,590.310913,590.310913,590.310913,590.310913,counterclockwise,0,0,1844.274902,1844.274902,counterclockwise
41.352161,1378.405518,1378.405518,1378.405518,1378.405518,clockwise,0,0,2582.682373,2582.682373,counterclockwise
1.759052,58.635086,58.635086,58.635086,58.635086,counterclockwise,0,0,2355.671387,2355.671387,counterclockwise
3.620005,120.666855,120.666855,120.666855,120.666855,clockwise,0,0,2628.666748,2628.666748,counterclockwise
18.374966,612.498901,612.498901,612.498901,612.498901,clockwise,0,0,2052.182129,2052.182129,counterclockwise
14.461650,482.055023,482.055023,482.055023,482.055023,clockwise,0,0,2709.628418,2709.628418,counterclockwise
37.317215,1243.907227,1243.907227,1243.907227,1243.907227,clockwise,0,0,2787.644775,2787.644775,counterclockwise
51.013435,1700.447998,1700.447998,1700.447998,1700.447998,counterclockwise,0,0,2806.753418,2806.753418,counterclockwise
11.765521,392.184052,392.184052,392.184052,392.184052,clockwise,0,0,92.526299,92.526299,counterclockwise
40.448784,1348.292847,1348.292847,1348.292847,1348.292847,clockwise,0,0,922.971436,922.971436,counterclockwise
39.256050,1308.535156,1308.535156,1308.535156,1308.535156,counterclockwise,0,0,2538.050293,2538.050293,counterclockwise
13.208468,440.282318,440.282318,440.282318,440.282318,clockwise,0,0,1348.602661,1348.602661,counterclockwise
18.875769,629.192322,629.192322,629.192322,629.192322,counterclockwise,0,0,1224.359985,1224.359985,clockwise
34.169529,1138.984375,1138.984375,1138.984375,1138.984375,clockwise,0,0,2790.927246,2790.927246,counterclockwise
41.383305,1379.443604,1379.443604,1379.443604,1379.443604,clockwise,0,0,3137.286621,3137.286621,counterclockwise
12.828824,427.627502,427.627502,427.627502,427.627502,clockwise,0,0,1566.937988,1566.937988,clockwise
18.095510,603.183716,603.183716,603.183716,603.183716,counterclockwise,0,0,578.789185,578.789185,counterclockwise
26.672079,889.069397,889.069397,889.069397,889.069397,clockwise,0,0,248.638321,248.638321,clockwise
